0.17978169	0.17292124	0.19213116
0.17675099	0.17793688	0.19427906
0.17950498	0.17624763	0.19423176
0.18181902	0.17422971	0.19401048
0.18309799	0.17703523	0.19571793
0.18107924	0.17751066	0.19396123
0.18109825	0.17869422	0.19334114
0.1825705	0.17609777	0.19098432
0.18553732	0.17386568	0.19168046
0.18357848	0.17639081	0.19147305
0.1847617	0.17720133	0.19018671
0.18492423	0.17524794	0.19167773
0.18341923	0.17156333	0.19303495
0.18401784	0.17376737	0.1957331
0.1815745	0.17459345	0.19716361
0.18048006	0.1727577	0.1957222
0.18086018	0.17311588	0.1967143
0.1805598	0.17244568	0.19572768
0.17933826	0.17157435	0.1974928
0.18256295	0.17154664	0.19516376
0.1841435	0.1709749	0.19330357
0.18278903	0.167843	0.19057602
0.18203558	0.16705336	0.19196479
0.18226545	0.16305648	0.19161554
0.17981587	0.16432633	0.19214584
0.17909612	0.16647841	0.19069421
0.18112472	0.16763303	0.19104804
0.18159017	0.17049055	0.19173954
0.18073441	0.17331272	0.18987226
0.17899232	0.17610261	0.19038814
0.18024355	0.17524365	0.19082998
0.17979085	0.17641734	0.18876062
0.17653586	0.17845103	0.18427107
0.17739809	0.17593344	0.18682808
0.18228059	0.17928167	0.18668239
0.18292844	0.18134718	0.18510732
0.17855445	0.17889515	0.18640646
0.178919	0.17976911	0.18854924
0.1796899	0.1779326	0.19069573
0.18189584	0.17584684	0.19296464
0.18449135	0.17760505	0.19302095
0.1838161	0.17796952	0.19065751
0.18485226	0.17665222	0.19117253
0.18516214	0.17657936	0.19144276
0.18478584	0.17619617	0.19414018
0.18173634	0.17785604	0.1922523
0.18266313	0.1785052	0.18716541
0.18312861	0.1779652	0.18566844
0.18067884	0.17850141	0.18517104
0.18161294	0.18032594	0.1871844
0.18074869	0.17987584	0.18991895
0.17658292	0.17956433	0.19188136
0.1761526	0.18102922	0.1895586
0.17501225	0.17986722	0.18417071
0.17432578	0.1785691	0.18194205
0.17379816	0.17746685	0.17851853
0.17265117	0.17531294	0.18069117
0.17038049	0.17595087	0.18025914
0.17421734	0.17528528	0.178593
0.17324783	0.17511258	0.1780739
0.17275195	0.17659101	0.17582633
0.17209595	0.1769145	0.17545295
0.17161241	0.17884812	0.17325006
0.17110515	0.1769352	0.17323644
0.17290057	0.17586322	0.17394584
0.17188862	0.17420551	0.17665945
0.16973008	0.17479086	0.1751602
0.16800322	0.17468159	0.17444184
0.16553089	0.1762254	0.1751463
0.16260307	0.17461343	0.17702098
0.15933676	0.17554267	0.17572245
0.15815088	0.175531	0.17706315
0.15890877	0.1750324	0.17503689
0.157844	0.173532	0.17504615
0.15666282	0.17202622	0.17457625
0.15589392	0.1723946	0.17643346
0.156993	0.17217702	0.17655979
0.15711308	0.17246921	0.17602952
0.1546781	0.16800947	0.17535168
0.157203	0.16436836	0.1742961
0.15790586	0.1607346	0.17466114
0.15932032	0.16170749	0.1751432
0.16449665	0.16190934	0.17293994
0.16509575	0.16283792	0.17593144
0.16599739	0.16221647	0.17632504
0.16426697	0.16287096	0.18024148
0.16383241	0.16224818	0.17769289
0.1661782	0.1634598	0.17713869
0.16614844	0.16171302	0.17508265
0.1645665	0.1597883	0.18059865
0.1663735	0.15959968	0.181586
0.1674977	0.15717405	0.18176569
0.16819577	0.15672433	0.17929998
0.16671616	0.15658934	0.17832902
0.16835961	0.15449698	0.17822197
0.16510859	0.1530313	0.17611228
0.16286989	0.15139964	0.17467721
